OUTID,Birth,SEXTYPENAME,REGNAME,AREANAME,TERNAME,REGTYPENAME,TerTypeName,ClassProfileNAME,ClassLangName,EONAME,EOTYPENAME,EORegName,EOAreaName,EOTerName,EOParent,UkrTest,UkrTestStatus,UkrBall100,UkrBall12,UkrBall,UkrAdaptScale,UkrPTName,UkrPTRegName,UkrPTAreaName,UkrPTTerName,histTest,HistLang,histTestStatus,histBall100,histBall12,histBall,histPTName,histPTRegName,histPTAreaName,histPTTerName,mathTest,mathLang,mathTestStatus,mathBall100,mathBall12,mathBall,mathPTName,mathPTRegName,mathPTAreaName,mathPTTerName,physTest,physLang,physTestStatus,physBall100,physBall12,physBall,physPTName,physPTRegName,physPTAreaName,physPTTerName,chemTest,chemLang,chemTestStatus,chemBall100,chemBall12,chemBall,chemPTName,chemPTRegName,chemPTAreaName,chemPTTerName,bioTest,bioLang,bioTestStatus,bioBall100,bioBall12,bioBall,bioPTName,bioPTRegName,bioPTAreaName,bioPTTerName,geoTest,geoLang,geoTestStatus,geoBall100,geoBall12,geoBall,geoPTName,geoPTRegName,geoPTAreaName,geoPTTerName,engTest,engTestStatus,engBall100,engBall12,engDPALevel,engBall,engPTName,engPTRegName,engPTAreaName,engPTTerName,fraTest,fraTestStatus,fraBall100,fraBall12,fraDPALevel,fraBall,fraPTName,fraPTRegName,fraPTAreaName,fraPTTerName,deuTest,deuTestStatus,deuBall100,deuBall12,deuDPALevel,deuBall,deuPTName,deuPTRegName,deuPTAreaName,deuPTTerName,spaTest,spaTestStatus,spaBall100,spaBall12,spaDPALevel,spaBall,spaPTName,spaPTRegName,spaPTAreaName,spaPTTerName
1c369cce-1d19-4078-bcad-d6d6ceed54db,2001,чоловіча,Житомирська область,Житомирська область,м.Бердичів,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,"КВНЗ ""Бердичівський медичний коледж Житомирської обласної ради""",заклад вищої освіти,Житомирська область,м.Бердичів,м.Бердичів,Управління освіти і науки Житомирської обласної державної адміністрації,Українська мова і література,Зараховано,131.0,8.0,40.0,0,"Навчально-виховний комплекс ""Школа-гімназія-ліцей"" №10 м. Бердичева Житомирської області",Житомирська область,м.Бердичів,м.Бердичів,Історія України,українська,Зараховано,102.0,9.0,28.0,Спеціалізована загальноосвітня школа з поглибленим вивченням іноземних мов І-ІІІ ступенів №1 ім.Т.Г.Шевченка м.Бердичева Житомирської області,Житомирська область,м.Бердичів,м.Бердичів,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dcfec6e-e810-4c07-805b-dda4d5434ade,2002,чоловіча,Чернівецька область,Сокирянський район,с.Білоусівка,Випускник закладу загальної середньої освіти 2019 року,село,Української філології,українська,Білоусівський навчально-виховний комплекс Сокирянського району Чернівецької області,навчально-виховний комплекс,Чернівецька область,Сокирянський район,с.Білоусівка,"Відділ освіти, молоді та спорту Сокирянської районної державної адміністрації",Українська мова і література,Зараховано,135.0,6.0,43.0,0,Заклад загальної середньої освіти І-ІІІ ступенів №1 м.Сокиряни Сокирянського району Чернівецької області,Чернівецька область,Сокирянський район,м.Сокиряни,Історія України,українська,Зараховано,130.0,7.0,38.0,Заклад загальної середньої освіти І-ІІІ ступенів №1 м.Сокиряни Сокирянського району Чернівецької області,Чернівецька область,Сокирянський район,м.Сокиряни,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,145.0,7.0,48.0,Чернівецька загальноосвітня школа І-ІІІ ступенів №27 Чернівецької міської ради,Чернівецька область,м.Чернівці. Шевченківський район міста,Шевченківський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7df7055-f04d-46fa-a661-b92246e688ab,2002,жіноча,Івано-Франківська область,Снятинський район,м.Снятин,Випускник закладу загальної середньої освіти 2019 року,місто,Універсальний,українська,Снятинський ліцей імені Василя Стефаника Снятинської районної ради Івано-Франківської області,ліцей,Івано-Франківська область,Снятинський район,м.Снятин,Управління освіти Снятинської райдержадміністрації,Українська мова і література,Зараховано,197.5,12.0,100.0,0,Снятинський ліцей імені Василя Стефаника Снятинської районної ради Івано-Франківської області,Івано-Франківська область,Снятинський район,м.Снятин,Історія України,українська,Зараховано,181.0,11.0,71.0,Снятинська загальноосвітня школа №2 І-ІІІ ступенів Снятинської районної ради Івано-Франківської області,Івано-Франківська область,Снятинський район,м.Снятин,Математика,українська,Зараховано,175.0,,43.0,Коломийський ліцей №2 Коломийської міської ради Івано-Франківської області,Івано-Франківська область,м.Коломия,м.Коломия,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,196.0,12.0,76.0,Коломийський ліцей №5 імені Т.Г.Шевченка Коломийської міської ради Івано-Франківської області,Івано-Франківська область,м.Коломия,м.Коломия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cc2d05a-cd8d-436c-bf68-c8e91ab2deba,2001,чоловіча,Чернівецька область,Сокирянський район,м.Сокиряни,Учень (слухач) закладу професійної (професійно-технічної) освіти,місто,Кваліфікований робітник,українська,Сокирянське вище професійне училище,вище професійне училище,Чернівецька область,Сокирянський район,м.Сокиряни,Департамент освіти і науки Чернівецької обласної державної адміністрації,Українська мова і література,Не подолав поріг,0.0,2.0,18.0,0,Заклад загальної середньої освіти І-ІІІ ступенів №1 м.Сокиряни Сокирянського району Чернівецької області,Чернівецька область,Сокирянський район,м.Сокиряни,Історія України,українська,Зараховано,100.0,4.0,27.0,Заклад загальної середньої освіти І-ІІІ ступенів №1 м.Сокиряни Сокирянського району Чернівецької області,Чернівецька область,Сокирянський район,м.Сокиряни,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15dc22d8-2b34-4b26-80e9-3a2051316790,2001,чоловіча,Донецька область,Донецька область,м.Бахмут,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,Бахмутський коледж транспортної інфраструктури,заклад вищої освіти,Донецька область,м.Бахмут,м.Бахмут,Міністерство освіти і науки України,Українська мова і література,Зараховано,104.0,5.0,25.0,0,Комунальний заклад «Бахмутський педагогічний коледж»,Донецька область,м.Бахмут,м.Бахмут,,,,,,,,,,,Математика,українська,Зараховано,119.0,5.0,17.0,Бахмутська загальноосвітня школа I-III ступенів №5 з профільним навчанням Бахмутської міської ради Донецької області,Донецька область,м.Бахмут,м.Бахмут,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffd5821b-f89b-4993-9170-517eb03f24cc,2002,жіноча,м.Київ,м.Київ,Святошинський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Універсальний,українська,Середня загальноосвітня школа №253 Святошинського району м.Києва,середня загальноосвітня школа,м.Київ,м.Київ. Святошинський район міста,Святошинський район міста,"Управління освіти, молоді та спорту Святошинської районної в місті Києві державної адміністрації",Українська мова і література,Зараховано,122.0,5.0,35.0,0,"Приватний вищий навчальний заклад ""Європейський університет""",м.Київ,м.Київ. Святошинський район міста,Святошинський район міста,Історія України,українська,Зараховано,110.0,7.0,31.0,"ПВНЗ ""Київський міжнародний університет""",м.Київ,м.Київ. Святошинський район міста,Святошинський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Англійська мова,Зараховано,110.0,5.0,стандарт(академічний),24.0,Середня загальноосвітня школа №222 Святошинського району м.Києва,м.Київ,м.Київ. Святошинський район міста,Святошинський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272920e-6fcb-442b-b7fc-bda795f71b27,2003,жіноча,Херсонська область,Херсонська область,м.Нова Каховка,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,"Відокремлений структурний підрозділ ""Новокаховський коледж Таврійського державного агротехнологічного університету""",заклад вищої освіти,Херсонська область,м.Нова Каховка,м.Нова Каховка,Міністерство освіти і науки України,Українська мова і література,Зараховано,135.0,7.0,43.0,0,Гімназія Новокаховської міської ради,Херсонська область,м.Нова Каховка,м.Нова Каховка,Історія України,українська,Зараховано,140.0,9.0,42.0,Спеціалізована загальноосвітня школа I-III ступенів №8 з поглибленим вивченням англійської мови Новокаховської міської ради Херсонської області,Херсонська область,м.Нова Каховка,м.Нова Каховка,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bc4f03b-c85d-40c4-a1e4-ea595b671157,2002,чоловіча,Дніпропетровська область,м.Кривий Ріг,Саксаганський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Технологічний,українська,Криворізька загальноосвітня школа І-ІІІ ступенів № 31 Криворізької міської ради Дніпропетровської області,середня загальноосвітня школа,Дніпропетровська область,м.Кривий Ріг. Саксаганський район міста,Саксаганський район міста,Відділ освіти виконкому Саксаганської районної у місті Кривому Розі ради,Українська мова і література,Зараховано,104.0,4.0,25.0,0,"Криворізький навчально-виховний комплекс №128 ""Загальноосвітня школа І-ІІІ ступенів- дошкільний навчальний заклад (дитячий садок) ""Криворізької міської ради Дніпропетровської області",Дніпропетровська область,м.Кривий Ріг. Довгинцівський район міста,Довгинцівський район міста,Історія України,українська,Зараховано,105.0,6.0,29.0,Криворізька загальноосвітня школа І-ІІІ ступенів № 126 Криворізької міської ради Дніпропетровської області,Дніпропетровська область,м.Кривий Ріг. Покровський район міста,Покровський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,102.0,4.0,27.0,"Криворізький коледж економіки та управління Державного вищого навчального закладу ""Київський національний економічний університет імені Вадима Гетьмана""",Дніпропетровська область,м.Кривий Ріг. Покровський район міста,Покровський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903982d-3033-486f-8599-3fd9e76b7d12,2001,жіноча,м.Київ,м.Київ,Солом'янський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Іноземної філології,українська,Спеціалізована школа №115 імені І.Огієнка Солом'янського району м.Києва,спеціалізована школа,м.Київ,м.Київ. Солом'янський район міста,Солом'янський район міста,Управління освіти Солом’янської районної в місті Києві державної адміністрації,Українська мова і література,Зараховано,169.0,8.0,70.0,0,Середня загальноосвітня школа №69 Солом'янського району м.Києва,м.Київ,м.Київ. Солом'янський район міста,Солом'янський район міста,Історія України,українська,Зараховано,176.0,10.0,66.0,"Київський коледж будівництва, архітектури та дизайну",м.Київ,м.Київ. Солом'янський район міста,Солом'янський район міста,Математика,українська,Зараховано,114.0,,15.0,Середня загальноосвітня школа №67 м.Києва,м.Київ,м.Київ. Солом'янський район міста,Солом'янський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Англійська мова,Зараховано,175.0,10.0,профільний,56.0,Середня загальноосвітня школа №67 м.Києва,м.Київ,м.Київ. Солом'янський район міста,Солом'янський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c611d9-edcb-47cd-8b68-7745c9570a73,2002,жіноча,Вінницька область,Тиврівський район,с.Ворошилівка,Випускник закладу загальної середньої освіти 2019 року,село,Української філології,українська,Загальноосвітня школа I-III ступенів с.Ворошилівка,середня загальноосвітня школа,Вінницька область,Тиврівський район,с.Ворошилівка,Відділ освіти Тиврівської районної державної адміністрації,Українська мова і література,Зараховано,111.0,4.0,29.0,0,Вінницький національний аграрний університет,Вінницька область,м.Вінниця,м.Вінниця,Історія України,українська,Зараховано,121.0,6.0,35.0,Технологічно-промисловий коледж Вінницького національного аграрного університету,Вінницька область,м.Вінниця,м.Вінниця,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,114.0,5.0,29.0,"Комунальний заклад ""Загальноосвітня школа I-III ступенів №35 Вінницької міської ради""",Вінницька область,м.Вінниця,м.Вінниця,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a183c3-bb97-4fea-be24-fe18c33cf98c,2002,чоловіча,Миколаївська область,м.Миколаїв,Інгульський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Іноземної філології,українська,Миколаївська гімназія №41 Миколаївської міської ради Миколаївської області,гімназія,Миколаївська область,м.Миколаїв. Інгульський район міста,Інгульський район міста,Управління освіти Миколаївської міської ради Миколаївської області,Українська мова і література,Зараховано,176.0,10.0,77.0,0,Миколаївська загальноосвітня школа I-III ступенів №52 Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Заводський район міста,Заводський район міста,Історія України,українська,Зараховано,127.0,7.0,37.0,Миколаївська загальноосвітня школа І-ІІІ ступенів №43 імені К.Ф. Ольшанського Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Корабельний район міста,Корабельний район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,169.0,,63.0,Вище професійне училище №21 м. Миколаєва,Миколаївська область,м.Миколаїв. Заводський район міста,Заводський район міста,Англійська мова,Зараховано,180.0,10.0,профільний,59.0,Миколаївська гімназія №4 Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Заводський район міста,Заводський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049ee54f-4e0f-4ece-8b6e-12bccde3b564,2002,жіноча,Рівненська область,Рівненська область,м.Рівне,Випускник закладу загальної середньої освіти 2019 року,місто,Математичний,українська,Рівненська загальноосвітня школа І-ІІІ ступенів №28 Рівненської міської ради,середня загальноосвітня школа,Рівненська область,м.Рівне,м.Рівне,Управління освіти виконавчого комітету Рівненської міської ради,Українська мова і література,Зараховано,182.0,10.0,83.0,0,Рівненська загальноосвітня школа І-ІІІ ступенів №6 Рівненської міської ради,Рівненська область,м.Рівне,м.Рівне,,,,,,,,,,,Математика,українська,Зараховано,173.0,9.0,42.0,"Рівненський навчально-виховний комплекс №2 ""Школа-ліцей"" Рівненської міської ради",Рівненська область,м.Рівне,м.Рівне,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,147.0,7.0,49.0,Рівненська загальноосвітня школа І-ІІІ ступенів №23 Рівненської міської ради,Рівненська область,м.Рівне,м.Рівне,Англійська мова,Зараховано,130.0,,,34.0,Рівненська загальноосвітня школа І-ІІІ ступенів №8 Рівненської міської ради,Рівненська область,м.Рівне,м.Рівне,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906f3191-4278-4b1b-83fd-ee6a513ef818,2002,жіноча,Чернігівська область,Коропський район,с.Покошичі,Випускник закладу загальної середньої освіти 2019 року,село,Універсальний,українська,Покошицька загальноосвітня школа I-III ст. Коропської районної ради Чернігівської області,середня загальноосвітня школа,Чернігівська область,Коропський район,с.Покошичі,Відділ освіти Коропської районної державної адміністрації,Українська мова і література,Зараховано,163.0,8.0,65.0,0,Менська гімназія Менської міської ради Менського району Чернігівської області,Чернігівська область,Менський район,м.Мена,Історія України,українська,Зараховано,153.0,,48.0,Менська гімназія Менської міської ради Менського району Чернігівської області,Чернігівська область,Менський район,м.Мена,Математика,українська,Зараховано,128.0,6.0,20.0,Менська гімназія Менської міської ради Менського району Чернігівської області,Чернігівська область,Менський район,м.Мена,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,132.0,6.0,41.0,Менська гімназія Менської міської ради Менського району Чернігівської області,Чернігівська область,Менський район,м.Мена,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237bde6f-7d57-42fc-9b04-81c10fe989b3,2001,жіноча,Миколаївська область,Новоодеський район,м.Нова Одеса,Випускник минулих років,місто,,,,,,,,,Українська мова і література,Зараховано,150.0,,54.0,0,Миколаївська загальноосвітня школа I-III ступенів №3 Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Центральний район міста,Центральний район міста,,,,,,,,,,,Математика,українська,Зараховано,135.0,,23.0,Миколаївська загальноосвітня школа I-III ступенів №51 Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Центральний район міста,Центральний район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Географія,українська,Зараховано,117.0,,34.0,Миколаївська загальноосвітня школа I-III ступенів №51 Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Центральний район міста,Центральний район міста,Англійська мова,Не подолав поріг,0.0,,,12.0,Миколаївська загальноосвітня школа I-III ступенів №51 Миколаївської міської ради Миколаївської області,Миколаївська область,м.Миколаїв. Центральний район міста,Центральний район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef770b3-ef8f-4b55-90e5-f1ee05ced410,2001,чоловіча,Волинська область,Волинська область,м.Володимир-Волинський,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,Володимир-Волинський агротехнічний коледж,заклад вищої освіти,Волинська область,м.Володимир-Волинський,м.Володимир-Волинський,Міністерство освіти і науки України,Українська мова і література,Зараховано,106.0,5.0,26.0,0,Володимир-Волинська загальноосвітня школа І-ІІІ ступенів №2 Володимир-Волинської міської ради Волинської області,Волинська область,м.Володимир-Волинський,м.Володимир-Волинський,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d62ea920-a0fe-46c6-b681-7dc692777825,2001,жіноча,Львівська область,Буський район,смт Олесько,Учень (слухач) закладу професійної (професійно-технічної) освіти,місто,Кваліфікований робітник,українська,Олеський професійний ліцей,професійний ліцей відповідного профілю,Львівська область,Буський район,смт Олесько,Департамент освіти і науки Львівської обласної державної адміністрації,Українська мова і література,Не з’явився,,,,0,"Опорний загальноосвітній навчальний заклад ""Красненська загальноосвітня школа І-ІІІ ступенів №1"" Буської районної ради Львівської області",Львівська область,Буський район,смт Красне,Історія України,українська,Не з’явився,,,,Середня загальноосвітня школа №97,Львівська область,м.Львів. Шевченківський район міста,Шевченківський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aa97c66-1236-4ecb-b868-76bbe2f6ee1e,2001,чоловіча,Житомирська область,Коростенський район,с.Лісівщина,Випускник закладу загальної середньої освіти 2019 року,село,Української філології,українська,Лісівщинська середня загальноосвітня школа I-III ступенів імені О.Дубінчука Коростенського району Житомирської області,середня загальноосвітня школа,Житомирська область,Коростенський район,с.Лісівщина,Відділ освіти Коростенської районної державної адміністрації Житомирської області,Українська мова і література,Зараховано,150.0,7.0,54.0,0,Коростенська міська гімназія №7 Житомирської області,Житомирська область,м.Коростень,м.Коростень,,,,,,,,,,,Математика,українська,Зараховано,128.0,6.0,20.0,Коростенська загальноосвітня школа I-III ступенів №1 з поглибленним вивченням іноземних мов Житомирської області,Житомирська область,м.Коростень,м.Коростень,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,131.0,6.0,35.0,Коростенська міська гімназія №7 Житомирської області,Житомирська область,м.Коростень,м.Коростень,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52188cd9-2edc-4672-a512-0d33941f6274,2002,чоловіча,Волинська область,Камінь-Каширський район,с.Боровне,Випускник закладу загальної середньої освіти 2019 року,село,Української філології,українська,Загальноосвітня школа І-ІІІ ступеня села Боровне Камінь-Каширського району Волинської області,середня загальноосвітня школа,Волинська область,Камінь-Каширський район,с.Боровне,"Відділ освіти, молоді та спорту Камінь-Каширської районної державної адміністрації",Українська мова і література,Не подолав поріг,0.0,3.0,20.0,0,"Навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів-ліцей"" №1 імені Євгена Шабліовського м. Каменя-Каширського Волинської області",Волинська область,Камінь-Каширський район,м.Камінь-Каширський,Історія України,українська,Зараховано,165.0,10.0,56.0,"Навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів-ліцей"" №1 імені Євгена Шабліовського м. Каменя-Каширського Волинської області",Волинська область,Камінь-Каширський район,м.Камінь-Каширський,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,134.0,6.0,36.0,"Навчально-виховний комплекс ""Маневицька загальноосвітня школа І-ІІІ ступенів №2 - гімназія"" Маневицького району Волинської області",Волинська область,Маневицький район,смт Маневичі,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58d33496-da85-4830-b6e3-91829d708d49,2001,жіноча,Запорізька область,Запорізька область,м.Бердянськ,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,"Комунальний заклад ""Бердянський медичний коледж"" Запорізької обласної ради",заклад вищої освіти,Запорізька область,м.Бердянськ,м.Бердянськ,Департамент освіти і науки Запорізької облдержадміністрації,Українська мова і література,Зараховано,111.0,4.0,29.0,0,Бердянська загальноосвітня школа І-ІІІ ступенів № 11 Бердянської міської ради Запорізької області,Запорізька область,м.Бердянськ,м.Бердянськ,Історія України,українська,Зараховано,112.0,6.0,32.0,Бердянська загальноосвітня школа І-ІІІ ступенів № 3 Бердянської міської ради Запорізької області,Запорізька область,м.Бердянськ,м.Бердянськ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432c25bb-ef1d-4dfe-9b02-4fa763a4c02e,2001,чоловіча,Івано-Франківська область,Івано-Франківська область,м.Бурштин,Студент закладу вищої освіти,місто,Молодший спеціаліст,українська,Бурштинський торговельно-економічний коледж Київського національного торговельно-економічного університету,заклад вищої освіти,Івано-Франківська область,м.Бурштин,м.Бурштин,"Департамент освіти, науки та молодіжної політики Івано-Франківської обласної державної адміністрації",Українська мова і література,Не подолав поріг,0.0,2.0,14.0,0,Бурштинська гімназія Бурштинської міської ради Івано-Франківської області,Івано-Франківська область,м.Бурштин,м.Бурштин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f33bee6-f38d-48f1-9239-d9cfe5c518f4,2002,чоловіча,Одеська область,Ширяївський район,с.Старі Маяки,Випускник закладу загальної середньої освіти 2019 року,село,Універсальний,українська,"Старомаяківський навчально-виховний комплекс ""Загальноосвітня школа I-III ступенів - дошкільний навчальний заклад"" Ширяївської районної ради Одеської області",навчально-виховний комплекс,Одеська область,Ширяївський район,с.Старі Маяки,"Відділ освіти, культури та молодіжної політики Ширяївської районної державної адміністрації",Українська мова і література,Зараховано,119.0,5.0,33.0,0,"Навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів-ліцей"" смт. Любашівка",Одеська область,Любашівський район,смт Любашівка,,,,,,,,,,,Математика,українська,Не подолав поріг,0.0,4.0,10.0,Загальноосвітня школа I-III ступенів № 9 м.Подільська Одеської області,Одеська область,м.Подільськ,м.Подільськ,Фізика,українська,Не подолав поріг,0.0,4.0,10.0,"Вищий навчальний комунальний заклад ""Одеське педагогічне училище""",Одеська область,м.Одеса. Приморський район міста,Приморський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9ea5407-50f9-4ee1-81bd-beb0e7852a84,2002,чоловіча,Житомирська область,м.Житомир,Богунський район міста,Випускник закладу загальної середньої освіти 2019 року,місто,Іноземної філології,українська,Житомирська міська гімназія №3,гімназія,Житомирська область,м.Житомир. Богунський район міста,Богунський район міста,Департамент освіти Житомирської міської ради,Українська мова і література,Зараховано,145.0,8.0,50.0,0,Ліцей №25 м.Житомира,Житомирська область,м.Житомир. Корольовський район міста,Корольовський район міста,,,,,,,,,,,Математика,українська,Зараховано,144.0,7.0,27.0,Загальноосвітня школа І-ІІІ ступенів № 7 імені В.В. Бражевського,Житомирська область,м.Житомир. Богунський район міста,Богунський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Англійська мова,Зараховано,140.0,7.0,профільний,39.0,Ліцей №25 м.Житомира,Житомирська область,м.Житомир. Корольовський район міста,Корольовський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72fafb9f-3960-48bf-aa46-b362850a2211,2001,чоловіча,м.Київ,м.Київ,Деснянський район міста,Випускник минулих років,місто,,,,,,,,,Українська мова і література,Зараховано,166.0,,68.0,0,Спеціалізована школа І-ІІІ ступенів № 301 імені Ярослава Мудрого з поглибленим вивченням англійської мови Деснянського району міста Києва,м.Київ,м.Київ. Деснянський район міста,Деснянський район міста,,,,,,,,,,,Математика,українська,Не з’явився,,,,Спеціалізована школа І-ІІІ ступенів № 152 з поглибленим вивченням англійської мови Деснянського району міста Києва,м.Київ,м.Київ. Деснянський район міста,Деснянський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Англійська мова,Зараховано,182.0,,,60.0,Спеціалізована школа І-ІІІ ступенів № 307 з поглибленим вивченням природничих наук Деснянського району міста Києва,м.Київ,м.Київ. Деснянський район міста,Деснянський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907bc77a-8482-4d3a-8cdd-3148da7b3bb3,1999,жіноча,Дніпропетровська область,м.Кривий Ріг,Покровський район міста,Учень (слухач) закладу професійної (професійно-технічної) освіти,місто,Кваліфікований робітник,українська,"Державний професійно-технічний навчальний заклад ""Криворізький навчально-виробничий центр""",професійно-технічне училище відповідного профілю,Дніпропетровська область,м.Кривий Ріг. Покровський район міста,Покровський район міста,Департамент освіти і науки Дніпропетровської облдержадміністрації,Українська мова і література,Не подолав поріг,0.0,3.0,22.0,0,Криворізький професійний транспортно-металургійний ліцей,Дніпропетровська область,м.Кривий Ріг. Саксаганський район міста,Саксаганський район міста,Історія України,українська,Не подолав поріг,0.0,5.0,26.0,"Державний професійно-технічний навчальний заклад ""Криворізький центр професійної освіти робітничих кадрів торгівлі та ресторанного сервісу""",Дніпропетровська область,м.Кривий Ріг. Саксаганський район міста,Саксаганський район міста,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ac53b36-7a2f-4a18-9243-f1a634ec90fe,2000,чоловіча,Хмельницька область,Хмельницька область,м.Хмельницький,Випускник минулих років,місто,,,,,,,,,Українська мова і література,Зараховано,161.0,,63.0,0,Хмельницький національний університет,Хмельницька область,м.Хмельницький,м.Хмельницький,,,,,,,,,,,Математика,українська,Зараховано,114.0,,15.0,Хмельницький колегіум імені Володимира Козубняка,Хмельницька область,м.Хмельницький,м.Хмельницький,,,,,,,,,,,,,,,,,,,,,Біологія,українська,Зараховано,168.0,,53.0,Хмельницька середня загальноосвітня школа №18 I-III ступенів ім. В.Чорновола,Хмельницька область,м.Хмельницький,м.Хмельницький,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
